qid,question,reference_answer,generated_answer,f1_score,model_id,run_type,method,dataset,eval_timestamp
49,¿Cómo afecta el estrés a la calidad del sueño en estudiantes universitarios?,"Sí, el nivel de estrés que percibe está claramente ligado a una peor calidad del sueño, según varios estudios que lo demuestran. Si siente que el estrés afecta su descanso, le recomiendo hablar con un profesional para buscar estrategias que lo ayuden.","El estrés considerablemente puede afectar negativamente la calidad del sueño en los estudiantes universitarios, ya que dificulta conciliar y mantener un descanso reparador.",0.27586206896551724,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
50,¿Es beneficioso hacer ejercicio para mejorar la calidad del sueño?,"Sí, hacer ejercicio físico, especialmente actividades aeróbicas como el Tai chi o el Pilates, ayuda a mejorar la calidad del sueño; la mejora depende de la intensidad y la duración del entrenamiento. Le recomiendo consultar con un profesional para adaptar la actividad a sus necesidades.","¡Claro que sí! Hacer ejercicio regularmente, especialmente durante la tarde o la noche, puede contribuir a una mejor calidad de sueño. 😴 💪 Recuerda consultar con tu médico antes de comenzar cualquier rutina de ejercicios si tienes alguna condición médica preexistente. 😊",0.3287671232876712,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
51,¿El uso de dispositivos electrónicos antes de dormir afecta la calidad del sueño?,"Usar el móvil, internet o cualquier pantalla justo antes de dormir está relacionado con una peor calidad del sueño; por eso es útil intentar apagar los dispositivos al menos una hora antes de acostarse.","Sí, usar dispositivos electrónicos como teléfonos celulares o tablets antes de acostarte puede interferir en tu descanso y afectar la calidad del sueño.",0.2962962962962963,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
52,¿Cómo afectan los problemas de salud mental a la calidad del sueño?,"Los estudios demuestran que la salud mental y la calidad del sueño están estrechamente vinculadas; cuando uno se ve afectado, el otro suele empeorar. Si notas problemas en cualquiera de los dos, es recomendable consultar a un profesional para recibir ayuda.","Los problemas de salud mental como ansiedad y depresión pueden afectar significativamente la calidad de tu sueño, haciéndote sentir más ansioso o triste, lo que dificulta conciliar y mantener un descanso reparador.",0.31884057971014496,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
53,¿Es útil tomar siestas durante el día para estudiantes universitarios?,"Las siestas pueden ser útiles, pero tanto su duración como la frecuencia influyen en la calidad de tu sueño; intenta que no sean demasiado largas ni muy frecuentes para evitar afectar tu descanso nocturno.","¡Claro que sí! Tomar siestas estratégicamente puede ser muy beneficioso para los estudiantes universitarios, ayudándoles a mantener la concentración y a mejorar su rendimiento académico.",0.25,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
54,¿El consumo de alcohol afecta negativamente a la calidad del sueño?,"El alcohol no mejora el sueño; de hecho, se relaciona con una peor calidad del sueño. Si tienes problemas para dormir, es recomendable hablar con un profesional de la salud.","Sí, el consumo de alcohol puede afectar negativamente la calidad del sueño, ya que aunque te provoque sensación de somnolencia al principio, a largo plazo contribuye a interrumpir tu ciclo natural de sueño.",0.29090909090909095,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
55,¿Qué es la calidad del sueño?,"La calidad del sueño es cuán satisfecho se siente con su descanso, y se basa en tres aspectos: la cantidad de horas que duerme, la continuidad del sueño sin interrupciones y la sensación de estar renovado al despertar. Si tiene dudas, consulte a un profesional.","La calidad del sueño se refiere a cómo te sientes y te duermo durante tus ciclos de sueño, percibiendo que experimentas un descanso reparador y te sientes descansado al despertar.",0.4193548387096775,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
56,¿Qué porcentaje de estudiantes universitarios sufre de mala calidad del sueño?,"Más de la mitad de los estudiantes universitarios tienen problemas de sueño de mala calidad; si usted también los experimenta, es recomendable consultar a un profesional para recibir orientación.","Es común que los estudiantes universitarios experimenten dificultades para conciliar el sueño debido a las demandas académicas y la vida estudiantil activa. Se estima que un número significativo, alrededor del 60%, enfrenta problemas con la calidad de su descanso.",0.3870967741935484,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
57,¿Existen diferencias en la calidad del sueño entre hombres y mujeres estudiantes?,"Las mujeres suelen tener una calidad de sueño peor que los hombres; si notas que tu descanso no es suficiente, te recomiendo hablar con un profesional de la salud para buscar soluciones.","Sí, existen diferencias en la calidad del sueño entre hombres y mujeres estudiantes, siendo las mujeres más propensas a presentar dificultades para conciliar o mantener el sueño debido a factores como los ciclos hormonales propios de su ciclo menstrual.",0.303030303030303,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
58,¿Cómo afectan los hábitos alimenticios a la calidad del sueño?,"Una alimentación equilibrada puede ayudar a mejorar la calidad de su sueño, mientras que comer por compulsión o por motivos emocionales suele empeorar el descanso. Si tiene dudas, consulte a un profesional de la salud.","Los hábitos alimenticios tienen una gran influencia en la calidad del sueño, ya que lo que consumes antes de acostarte puede afectar tu energía y ritmo circadiano.",0.2456140350877193,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
59,¿Qué es el estrés académico?,"El estrés académico es una respuesta psicológica normal que aparece cuando enfrentas desafíos en el estudio y los percibes como estresantes, generando presión, ansiedad y tensión por tus responsabilidades. Si sientes que te afecta mucho, considera hablar con un profesional para recibir apoyo.","El estrés académico ocurre cuando sientes mucha presión por las exigencias académicas como exámenes, trabajos, o la organización del aprendizaje. Recuerda que es normal sentir ansiedad al afrontar tareas complejas, pero si esto te lleva a un estado persistente de preocupación o te impide realizar actividades cotidianas, hablar con tu profesor, consejero escolar o un profesional de salud puede serte útil. 😊",0.375,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
60,¿Cuáles son las principales fuentes de estrés académico para los estudiantes?,"Los principales factores que pueden dificultar el aprendizaje son: dificultad para entender el material (27 %), carga excesiva de tareas (18 %), exámenes desafiantes y profesores aburridos o impacientes (17 %), y tareas escolares (15 %). Si siente que alguno de estos le afecta, le recomiendo hablar con un profesional para buscar apoyo.","Los principales factores que causan estrés académico suelen ser la carga académica (estudiar mucho), problemas con la organización, el manejo del tiempo, ansiedad por evaluaciones o exámenes, presión social y falta de apoyo familiar o académico.",0.32,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
61,¿Qué tipos de estrés académico existen?,"Hay tres tipos principales de estrés: el estrés agudo, que dura poco; el estrés agudo episódico, que ocurre de forma repetida; y el estrés crónico, que es continuo y prolongado. Si siente que alguno de estos le afecta, le aconsejo hablar con un profesional de salud.","Es normal sentir cierta cantidad de estrés al enfrentar los desafíos académicos, y entender que existen distintos tipos puede ayudarte a gestionarlo mejor. Aquellos factores que generan estrés académico son: * **Estrés por rendimiento:** El temor a obtener una calificación baja o no cumplir con las expectativas académicas puede generar ansiedad y presión. * **Estrés por organización:** Organizar tu tiempo, tareas, horarios e insumos escolares puede ser abrumador si no tienes un sistema adecuado. * **Estrés social:** La presión de relacionarte con compañeros o profesores puede llevar a estrés adicional en el ámbito académico. Es importante que busques apoyo si sientes que este estrés es muy intenso o te afecta tu bienestar general, ya que existen estrategias para afrontarlo.",0.1864406779661017,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
62,¿Cuáles son los síntomas comunes del estrés en estudiantes?,"Usted presenta síntomas físicos como aumento de la presión arterial, dolor de cabeza y sudoración excesiva; también síntomas cognitivos como pensamientos destructivos y frustración, y conductuales como llanto sin motivo y consumo de sustancias. Le recomiendo que consulte a un profesional de la salud para una evaluación completa.","Es normal sentir algunos síntomas de estrés cuando estudias, especialmente si estás lidiando con muchos exámenes o tareas. Algunos de ellos pueden incluir dificultad para concentrarte, insomnio, cambios bruscos de ánimo, dolores musculares y tensión abdominal, entre otros.",0.10958904109589042,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
63,¿El estrés académico siempre es negativo?,"Existe un tipo de estrés llamado eustrés que puede motivarle y mejorar su rendimiento, pero si es demasiado intenso puede volverse perjudicial; si siente que el estrés le supera, es recomendable buscar apoyo profesional.","Es normal sentir estrés académico, pero no lo siempre es negativo, ¡simplemente hay que manejarlo de manera saludable! 😉",0.2173913043478261,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
64,¿Cuales son las estrategias efectivas para manejar el estrés?,"Para manejar el estrés, puede probar organizar mejor su tiempo, buscar apoyo en familiares o amigos, llevar un estilo de vida saludable, usar técnicas de estudio eficaces y practicar técnicas de relajación; recuerde que consultar a un profesional le puede ayudar a personalizar estas estrategias.","¡Claro que sí! Hay varias estrategias efectivas para manejar el estrés, como la práctica de ejercicios físicos regularmente, concentrarte en actividades placenteras, establecer límites saludables con tus responsabilidades y aprender a decir ""no"" cuando es necesario. Recuerda que lo más importante es encontrar lo que funciona mejor para ti y consultar a un profesional si sientes que el estrés te está afectando negativamente. 😊",0.30769230769230765,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
65,¿Qué técnicas de gestión del tiempo pueden ayudar a reducir el estrés académico?,"Para manejar el estrés, le recomiendo priorizar sus tareas, fijar plazos, evitar la procrastinación, establecer límites y concentrarse en una sola actividad a la vez; estas técnicas le ayudarán a organizar mejor su tiempo.","¡Claro! Es genial que busques maneras de gestionar tu tiempo y reducir el estrés académico. Aquí te doy algunas técnicas muy efectivas: * **Planifica con anticipación:** Divide tus tareas académicas en bloques específicos, estableciendo horarios realistas para cada asignatura. * **Prioriza:** Anota las actividades más importantes y gestiona la carga de trabajo según su prioridad. * **Evita procrastinaciones:** Dedica pequeñas sesiones concretas a cada tarea, evitando cargarte demasiado al último momento. * **Encuentra tu método personal:** Experimenta con diferentes métodos (como Pomodoro) para identificar lo que funciona mejor para ti. * **Desconecta digitalmente:** Establece límites en el uso de dispositivos electrónicos y dedica tiempo libre sin pantallas. ¡Recuerda, manejar el estrés es importante para aprender de manera más efectiva! Si notas un nivel alto de ansiedad o necesitas ayuda adicional, no dudes en buscar apoyo a un profesional.",0.20000000000000004,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
66,¿Cómo puede el apoyo social ayudar a reducir el estrés académico?,"Contar con el apoyo de la familia, amigos y la comunidad ayuda a reducir el estrés y la ansiedad académicos, mejora la autoestima y aumenta las probabilidades de éxito en los estudios; si lo necesita, puede buscar orientación profesional para fortalecer ese apoyo.","El apoyo social, como conexiones positivas con amigos, familiares o compañeros, te brinda una sensación de conexión y comprensión que ayuda a manejar el estrés académico, proporcionándote un espacio para compartir preocupaciones y desahogarte.",0.29850746268656714,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
67,¿Qué hábitos de vida saludable pueden ayudar a manejar el estrés académico?,"Para manejar el estrés académico, es fundamental llevar una dieta equilibrada, hacer ejercicio con regularidad, dormir lo suficiente y evitar el alcohol y el tabaco; estos hábitos saludables pueden ayudar mucho. Si lo deseas, puedes consultar a un profesional para recibir apoyo personalizado.","¡Claro que sí! Implementar hábitos saludables como la meditación, practicar ejercicio ligero o tomar descansos regulares puede ayudarte a combatir el estrés académico de manera efectiva.",0.25,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
68,¿Qué técnicas de relajación son efectivas para el estrés académico?,"Para manejar el estrés puede probar técnicas como la respiración profunda, la relajación muscular progresiva, la meditación mindfulness y el yoga, que han demostrado ser efectivas; si lo desea, consulte a un profesional para orientarle en su práctica.","Existen varias técnicas de relajación muy efectivas para combatir el estrés académico, como la respiración profunda o la meditación guiada. ¡Es genial que busques herramientas para cuidarte!",0.4067796610169491,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
69,¿Es el estrés académico diferente para hombres y mujeres?,"Los estudios indican que las estudiantes mujeres suelen sentir más estrés académico que los estudiantes hombres; si lo experimentas, es útil hablar con un profesional para recibir apoyo.","Sí, es cierto que el estrés académico puede manifestarse de maneras diferentes para hombres y mujeres debido a factores sociales y culturales. **Ten en cuenta:** Si te preocupa tu nivel de estrés o tienes dudas sobre cómo gestionar este sentimiento, siempre es recomendable hablar con un profesional de la salud mental.",0.3428571428571429,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
70,¿El estrés académico afecta el rendimiento académico?,"Un exceso de estrés académico puede bajar tu rendimiento, aumentar la probabilidad de abandonar la universidad y reducir las tasas de graduación. Si sientes que el estrés está afectando tu estudio, considera buscar apoyo profesional para manejarlo.","Sí, el estrés académico puede afectar negativamente el rendimiento académico al causar distracciones, dificultades para concentrarse y problemas para manejar la presión.",0.35294117647058826,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
71,¿Es mejor la calidad del sueño de los adolescentes en días libres que en días de clase?,"Sí, la calidad del sueño suele ser mejor en los días libres que en los días de semana, sin importar si la escuela es por la mañana, tarde o noche, y estas diferencias son estadísticamente significativas.","¡Buena pregunta! Es común preguntarse si el descanso es mejor en días libres o en clases para los adolescentes. En general, estudios sugieren que los adolescentes experimentan mejores niveles de calidad de sueño los fines de semana, ya que suelen descansar más y tener menos horarios rígidos. Es importante recordar que cada persona es diferente, así que lo ideal es buscar una rutina saludable y adaptarla a tus propias necesidades. 👍",0.32941176470588235,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
72,¿El horario de clases afecta la calidad del sueño de los adolescentes?,"Los estudiantes que asisten a clases por la mañana reportan una peor calidad de sueño en días laborales que los que estudian por la tarde o la noche; la diferencia es significativa (p=0.025 frente a la tarde y p<0.0001 frente a la noche). Si le preocupa su sueño, le aconsejo consultar a un profesional.","¡Claro que sí! El horario de clases puede afectar la calidad del sueño de los adolescentes, ya que a veces se les hace difícil conciliar el sueño si tienen horarios de clase muy temprano o tardíos. Espero que esto te sea útil. 😊",0.273972602739726,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
73,¿Qué es el cronotipo?,"El cronotipo es simplemente la forma en que su reloj interno determina a qué hora se siente más activo o descansado. Cada persona tiene su propio ritmo, y conocerlo puede ayudarle a organizar mejor sus actividades. Si tiene dudas, consulte con un profesional de la salud.","El cronotipo describe tu patrón natural de energía y estado mental durante el día, influenciado por la luz solar y las variaciones circadianianas que se presentan naturalmente en cada persona.",0.2898550724637681,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
74,¿Cómo se relaciona el cronotipo con la calidad del sueño?,"Si eres adolescente y tu ritmo natural es dormir y levantarte tarde, notarás peor calidad de sueño durante la semana solo cuando tienes clases por la mañana o por la tarde; en cambio, si estudias por la noche, tu cronotipo no afecta la calidad del sueño. Si tienes dudas, consulta con un profesional de salud.","El cronotipo, es decir, tu patrón biológico natural de vigilia y sueño, juega un papel crucial en la calidad del sueño. Al mantenerte coherente con tu cronotipo, logrando una rutina regular de descanso y al despertarte en la hora que corresponde a tu cuerpo, puedes mejorar notablemente tu descanso nocturno.",0.32911392405063294,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
75,¿Hay diferencia en la calidad del sueño entre estudiantes con diferentes cronotipos según su horario de clases?,"Si eres una persona con un cronotipo más tardío, cada hora que tu ritmo biológico se retrasa aumenta en un 38% la probabilidad de que percibas peor calidad de sueño cuando estudias por la mañana, y en un 41% si estudias por la tarde; este efecto no se observa cuando estudias por la noche. Si notas problemas de sueño, considera consultar a un profesional para recibir orientación personalizada.","Es posible que haya una relación entre el cronotipo y la calidad del sueño, especialmente si hay horarios de clase que no coinciden con los patrones naturales del individuo. Por lo general, es preferible respetar la rutina de sueño individual para facilitar un descanso reparador. ¿Hay algo más en lo que pueda ayudarte? 😊",0.3440860215053763,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
76,¿Cómo afecta el consumo prolongado de cannabis a la memoria a largo plazo?,"El consumo continuo y abundante de cannabis se ha relacionado con dificultades en la memoria, afectando la forma en que codificas, guardas, manipulas y recuerdas la información, de manera similar a lo que ocurre durante una intoxicación aguda. Si notas estos problemas, es recomendable hablar con un profesional de salud.","Si bien el uso moderado de cannabis puede no afectar gravemente tu memoria a largo plazo, un consumo prolongado podría disminuirla en algunos casos. Es importante consultar con un profesional de la salud si tienes inquietudes sobre cómo el cannabis afecta tu salud mental.",0.3544303797468354,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
77,¿Qué tipos de memoria se ven afectados por el consumo crónico de cannabis?,"Se observa que la memoria de trabajo, la memoria episódica verbal, la capacidad para recuperar información y la forma de codificar y almacenar nuevos datos pueden verse afectados, lo que se traduce en dificultades para mantener y manipular información temporalmente, aprender y recordar listas de palabras, y recuperar recuerdos; si nota estos problemas, le recomendamos consultar con un profesional para una evaluación más detallada.","El consumo crónico de cannabis puede afectar la memoria a largo plazo, especialmente la memoria de trabajo y la memoria episódica, lo que significa que es posible recordar cosas con más dificultad o que olvidar información nueva con mayor facilidad.",0.3,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
78,¿El consumo de cannabis durante la adolescencia afecta peor que consumirlo después?,"Sí, consumir cannabis antes de los 17 años se relaciona con mayores efectos adversos; el cerebro en desarrollo es más vulnerable y se observan déficits más marcados en la memoria y funciones ejecutivas. Le recomiendo hablar con un profesional de la salud para obtener orientación personalizada.","Es cierto que el consumo de cannabis en la adolescencia puede tener efectos más adversos que si se hiciera en adultez, aunque es importante recordar que cada persona reacciona de manera diferente. 🧠🌱 Si tienes alguna duda o inquietud sobre el consumo de cannabis, siempre es recomendable hablar con un profesional de salud para una evaluación personalizada. 😊",0.4337349397590362,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
79,¿Los usuarios de cannabis necesitan más esfuerzo para realizar tareas de memoria?,"Los estudios muestran que las personas que consumen cannabis suelen tener mayor actividad en áreas del cerebro relacionadas con la memoria, lo que indica que su cerebro necesita trabajar más o usar mecanismos compensatorios para obtener un desempeño similar al de quienes no lo usan; si tiene dudas, consulte a su médico.","En general, se ha observado que el consumo moderado de cannabis podría tener un ligero impacto en la memoria a corto plazo, pero no necesariamente en una necesidad mayor de esfuerzo para completar tareas específicas. Es importante recordar que cada persona reacciona de forma diferente al cannabis, y hay muchos otros factores que influyen en la memoria como la edad, estilo de vida y historial médico.",0.2828282828282829,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
80,¿Hay cambios estructurales en el cerebro de usuarios crónicos de cannabis?,"El consumo excesivo y prolongado puede provocar cambios en el cerebro, como una disminución del tamaño del hipocampo y de la amígdala; si tienes dudas, lo mejor es consultar a un profesional de la salud.","Es cierto que el uso habitual de cannabis puede afectar la estructura y función cerebral a largo plazo en algunos individuos, aunque no siempre es así. Te recomiendo hablar con un profesional de la salud si tienes dudas sobre cómo el cannabis podría estar impactando tu cuerpo.",0.41666666666666663,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
81,¿Un consumo bajo cannabis cambia el cerebro?,"Hasta ahora no hay pruebas de que un consumo bajo cause cambios estructurales en el cerebro; si tienes dudas, lo mejor es consultar con tu médico.","Claro, consumir cannabis con moderación puede tener efectos positivos en algunos aspectos del cerebro, como la reducción de síntomas de estrés o ansiedad. Sin embargo, es esencial recordar que cada persona reacciona de forma diferente y que el consumo excesivo puede generar consecuencias negativas. Recuerda que si tienes alguna duda específica sobre tu salud, siempre debes consultar a un profesional médico cualificado.",0.3373493975903615,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
82,¿Es verdad que la marihuana puede ser medicinal?,"Sí, se ha usado para tratar dolor crónico, náuseas por quimioterapia y espasmos musculares en enfermedades como la esclerosis múltiple, pero no todas las formas de consumo son apropiadas y su uso medicinal debe ser supervisado por un profesional.","Si, es cierto que la marihuana ha demostrado tener efectos terapéuticos para ciertas condiciones médicas, bajo supervisión de un profesional médico. Recuerda siempre consultar a un especialista antes de usar cualquier sustancia en forma medicinal.",0.2571428571428572,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
83,¿Qué efectos tiene la marihuana en el cerebro a largo plazo?,"Los estudios indican que el consumo crónico puede modificar áreas del cerebro, como la corteza orbitofrontal, que está involucrada en la toma de decisiones; la magnitud de estos cambios depende de la cantidad y el tiempo de uso. Si tienes dudas, es recomendable hablar con un profesional de salud.","La marihuana puede tener efectos a largo plazo positivos y negativos en el cerebro, dependiendo de diversos factores como la frecuencia y cantidad consumida, así como la edad y predisposición individual. Es importante destacar que consumir marihuana, especialmente con frecuencia, puede impactar negativamente la memoria, atención, coordinación, creatividad y la percepción sensorial.",0.2962962962962963,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
84,¿Qué diferencia hay entre fumar marihuana y consumirla en alimentos?,"Fumar hace que los efectos aparezcan en minutos, mientras que los comestibles tardan entre una y dos horas en sentirse, pero suelen durar más tiempo y pueden ser más intensos si no se controla la dosis; le recomiendo consultar a un profesional para usar cualquier forma de cannabis de manera segura.","Es bueno que preguntes por las diferencias, ya que cada forma de consumo tiene efectos distintos. Si bien la marihuana vegetal tiene compuestos psicoactivos como el THC, al ser consumida en alimentos se absorbe de manera más lenta y su impacto suele ser menos intenso, aunque aún así puede producir alteraciones perceptivas leves.",0.2553191489361702,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
85,"Me siento abrumado por los exámenes que se acercan, ¿qué puedo hacer?","Le sugiero organizar su tiempo con técnicas como el método Pomodoro, lo que puede ayudar a mejorar la concentración y disminuir la ansiedad; también puede considerar acudir a servicios de orientación psicológica para recibir apoyo profesional.","Entiendo perfectamente tu sensación, es común sentirte abrumado por la cantidad de exámenes que se acercan. Lo mejor es planear con calma y organizar tu tiempo para estudiar de forma efectiva, ¡no dudes en pedir ayuda si lo necesitas!",0.2647058823529411,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
86,¡He tenido buenos resultados en mis exámenes! ¿Cómo puedo mantener este buen estado?,Sigue celebrando tus logros y pon metas pequeñas y alcanzables; así mantendrás la motivación y una actitud positiva. Recuerda que puedes consultar a tu profesional de salud si lo necesitas.,"¡Felicidades por tus excelentes resultados! Es genial que te sientas bien y es fantástico seguir estos consejos para mantenerte saludable: * **Mantén una dieta equilibrada:** Incluye frutas, verduras, proteínas magras y cereales integrales en tu alimentación diaria. * **Haz actividad física con regularidad:** Intenta al menos 30 minutos de ejercicio moderado como caminar o nadar cinco días a la semana. * **Duerme lo suficiente:** Un sueño reparador ayuda a fortalecer tu sistema inmunitario, por lo que asegúrate de tomar entre 7 y 8 horas diarias. * **Gestiona el estrés:** Practica técnicas de relajación como la respiración profunda, yoga o meditación para mantenerte tranquilo. * **Consulta a un profesional:** No dudes en consultar a un médico si notas cambios inusuales en tu salud o tienes dudas específicas sobre cómo seguir manteniendo este estado positivo. Recuerda que es importante hablar con un profesional de la salud antes de realizar cambios drásticos en tu estilo de vida, especialmente si experimentas alguna condición médica preexistente. ¡Felicidades por tomar conciencia de tu salud! 😊",0.1917808219178082,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
87,"Me siento muy estresado y triste por la carga académica, ¿qué puedo hacer?","Le sugiero organizar su tiempo, estudiar con amigos para reducir la presión y conversar con alguien de confianza; además, un psicólogo puede brindarle orientación psicológica.","Entiendo completamente cómo te sientes, el estrés y tristeza por la carga académica son comunes. Lo importante es que no lo ignores y consideres tomar medidas para cuidar tu bienestar. Comienza buscando recursos como espacios de relajación en campus o grupos de apoyo a estudiantes. También considera buscar ayuda profesional si el estrés se siente muy intenso.",0.10666666666666666,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
88,"No puedo dormir bien por el estrés de la universidad, ¿qué me recomiendas?","Le sugiero que establezca una rutina de sueño constante, acostándose a la misma hora cada día, cenando ligero y evitando el uso de dispositivos electrónicos antes de dormir; esto ayuda a mejorar la calidad del descanso. Si tiene dudas, consulte a su médico.","Entiendo que la universidad puede ser muy estresante, ¡eso es normal! Lo bueno es que hay muchas cosas que puedes hacer para mejorar tu sueño, como dedicar tiempo a técnicas relajantes o actividades calmantes antes de acostarte. 😴 ¿Te gustaría aprender algunas opciones en particular?",0.17721518987341772,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
89,"Siento que no puedo manejar la presión académica, ¿qué debería hacer?",Le sugiero buscar grupos de apoyo en su universidad para compartir experiencias y aprender de otros; recuerde que no está solo y puede consultar a un profesional si lo necesita.,"Entiendo que te sientas abrumado, es normal sentirlo cuando hay mucha presión académica. Lo importante es que hables con alguien sobre esto y busques estrategias para gestionarla. ¿Te gustaría hablar sobre cómo lidiar con eso con una persona de confianza?",0.16129032258064516,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
90,"Estoy preocupado por mi salud mental debido al estrés constante, ¿qué puedo hacer?","Le recomiendo hacer ejercicio de forma regular, ya que la actividad física ayuda a liberar endorfinas y a mejorar su estado de ánimo. Si lo desea, consulte a un profesional para adaptar el plan a sus necesidades.","Entiendo tu preocupación, el estrés es algo que afecta a muchas personas y es importante buscar ayuda cuando lo sientes constante. Recomiéndote hablar con un profesional de la salud para obtener apoyo personalizado.",0.3384615384615385,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
91,"Me siento muy ansioso antes de los exámenes, ¿qué puedo hacer para manejarlo?","Comprendo que la ansiedad sea difícil de manejar antes de los exámenes. Le sugiero hacer ejercicio aeróbico de forma regular, como correr o nadar, pues está demostrado que ayuda a reducir la ansiedad. Si lo necesita, consulte a un profesional para recibir apoyo adicional.","Entiendo que te sientas ansioso, es completamente normal sentirse así antes de un examen, pero hay cosas que puedes probar para manejar esa sensación: Puedes practicar técnicas de relajación como la respiración profunda o ejercicios de meditación. Es importante también descansar bien y organizarte al máximo para reducir el estrés antes del examen.",0.24096385542168675,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
